"Demographic data (total population, age groups and race/ethnicity) by census tract were extracted from the 2018 American Community Survey.",,,,,,,,,,,,,,,
Census Tract , DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0 
Percentile Range",2018 Total Population,"California 
County",Children < 10 years (%) ,Pop 10-64 years (%),Elderly > 65 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Pacific Islander (%),Other/Multiple (%)
6113010510,9.39,12.23,10-15%,5065,Yolo ,3.1,79.1,17.8,9.0,52.6,3.0,0.5,26.8,1.0,7.1
6073007903,9.38,12.22,10-15%,4220,San Diego,5.6,84.7,9.7,13.1,74.5,1.8,0.0,8.6,0.0,1.9
6113010509,9.37,12.21,10-15%,3476,Yolo ,8.1,75.9,16.0,15.1,58.7,0.4,0.0,20.5,0.7,4.5
6085502701,9.37,12.19,10-15%,5076,Santa Clara,11.6,75.1,13.3,21.4,50.0,4.0,0.6,19.2,0.0,4.7
6085505800,9.37,12.18,10-15%,4145,Santa Clara,13.5,72.1,14.4,26.5,54.3,2.5,0.0,11.5,0.0,5.2
6037910302,9.37,12.17,10-15%,5476,Los Angeles,13.4,73.6,13.0,36.5,50.7,3.1,0.0,5.3,0.0,4.4
6037901210,9.37,12.16,10-15%,1733,Los Angeles,11.9,73.6,14.5,29.4,63.0,0.0,2.8,0.6,0.0,4.2
6097153501,9.36,12.14,10-15%,4776,Sonoma ,6.5,67.0,26.5,9.3,85.9,1.4,0.0,1.3,0.0,2.1
6081609201,9.36,12.13,10-15%,3708,San Mateo,15.9,67.2,16.9,7.6,74.1,0.4,0.0,11.8,0.0,6.2
6059099237,9.35,12.12,10-15%,3564,Orange ,11.8,69.2,19.1,10.0,73.8,1.2,0.4,10.5,0.0,4.2
6013343001,9.35,12.11,10-15%,4499,Contra Costa,10.0,69.8,20.2,9.5,72.5,2.0,0.0,9.9,0.5,5.6
6073017813,9.35,12.09,10-15%,4113,San Diego,8.1,65.7,26.2,7.2,81.9,0.0,0.0,7.1,1.4,2.5
6037621201,9.35,12.08,10-15%,6601,Los Angeles,12.2,76.4,11.4,25.7,57.4,0.7,0.5,11.2,0.0,4.4
6067004008,9.31,12.07,10-15%,3787,Sacramento ,11.3,72.9,15.8,22.6,40.5,6.3,0.0,25.5,0.0,5.3
6065042716,9.31,12.06,10-15%,5328,Riverside ,14.0,70.8,15.1,18.6,77.4,0.0,0.4,0.8,0.0,2.8
6075032601,9.29,12.04,10-15%,5404,San Francisco,7.5,79.9,12.6,9.8,28.0,3.0,0.0,48.3,0.5,10.3
6037670701,9.29,12.03,10-15%,7076,Los Angeles,11.4,65.0,23.6,23.4,51.1,0.5,0.2,19.5,1.8,3.6
6037920109,9.28,12.02,10-15%,5835,Los Angeles,12.6,74.1,13.3,20.0,56.7,6.9,0.0,12.0,0.0,4.5
6065044918,9.28,12.01,10-15%,3107,Riverside ,2.5,35.0,62.5,7.6,85.3,1.4,0.3,3.5,0.0,2.0
6059042315,9.28,11.99,10-15%,5785,Orange ,6.6,75.0,18.5,13.9,72.8,0.2,0.0,8.5,0.6,4.0
6073013905,9.27,11.98,10-15%,4019,San Diego,14.2,75.4,10.4,31.0,38.1,13.6,0.0,10.2,0.4,6.6
6055201700,9.27,11.97,10-15%,5633,Napa ,6.6,77.0,16.4,20.5,59.6,5.1,0.3,10.7,0.3,3.5
6059042334,9.26,11.95,10-15%,5471,Orange ,10.2,73.3,16.5,19.4,49.7,2.4,0.0,15.7,0.0,12.8
6037269500,9.26,11.94,10-15%,3929,Los Angeles,17.4,66.2,16.4,2.6,83.6,1.8,0.0,10.5,0.0,1.5
6059032037,9.25,11.93,10-15%,5123,Orange ,3.0,44.7,52.3,7.0,78.9,2.5,0.0,10.9,0.0,0.7
6111006700,9.24,11.92,10-15%,3365,Ventura ,9.8,66.6,23.6,13.1,76.2,0.4,0.5,6.4,0.0,3.4
6073002002,9.24,11.90,10-15%,2738,San Diego,11.6,77.5,10.9,17.6,71.3,4.5,0.0,4.6,0.4,1.7
6059032002,9.23,11.89,10-15%,7143,Orange ,10.5,72.8,16.7,21.1,64.9,1.0,0.0,8.8,0.6,3.5
6059063905,9.23,11.88,10-15%,4158,Orange ,7.2,77.0,15.8,15.9,67.9,1.8,0.0,7.6,0.8,6.0
6079010205,9.23,11.87,10-15%,4469,San Luis Obispo,12.9,72.5,14.5,36.4,61.6,0.4,0.5,0.4,0.0,0.8
6057000300,9.23,11.85,10-15%,2612,Nevada ,6.0,67.1,26.9,9.7,84.5,1.5,0.5,0.5,0.0,3.3
6061020717,9.22,11.84,10-15%,3596,Placer ,9.0,82.3,8.7,11.0,73.1,2.1,0.0,9.9,0.0,3.9
6085506603,9.22,11.83,10-15%,4042,Santa Clara,12.3,72.4,15.2,12.8,52.6,1.5,0.0,25.0,3.6,4.5
6095252802,9.21,11.82,10-15%,924,Solano ,17.2,82.3,0.5,16.5,54.8,18.6,0.0,3.7,0.6,5.8
6059032011,9.21,11.80,10-15%,1675,Orange ,8.7,73.6,17.7,21.0,75.9,0.3,0.0,0.8,0.0,2.1
6041104101,9.21,11.79,10-15%,7837,Marin ,10.4,68.8,20.8,11.4,72.1,3.8,0.3,7.4,0.6,4.4
6085502702,9.21,11.78,10-15%,8005,Santa Clara,13.6,71.7,14.7,12.2,54.8,2.8,0.2,24.4,0.1,5.6
6041101200,9.20,11.77,10-15%,2986,Marin ,10.8,71.7,17.6,23.9,69.2,0.0,0.0,5.9,0.0,0.9
6085512024,9.18,11.75,10-15%,5045,Santa Clara,11.2,76.8,11.9,24.7,39.9,7.3,0.0,21.5,0.0,6.6
6059075703,9.18,11.74,10-15%,4300,Orange ,9.4,71.5,19.1,14.6,65.2,2.0,0.3,14.4,0.0,3.6
6097151203,9.16,11.73,10-15%,4742,Sonoma ,9.4,72.3,18.3,14.7,79.5,0.3,0.0,1.3,0.1,4.2
6073017040,9.16,11.72,10-15%,4551,San Diego,11.9,71.0,17.1,18.7,58.3,2.3,0.0,15.0,0.7,5.1
6037651302,9.16,11.70,10-15%,6032,Los Angeles,13.2,65.7,21.2,10.0,63.6,3.4,0.2,13.8,0.1,8.8
6111007509,9.15,11.69,10-15%,4552,Ventura ,10.7,77.6,11.8,7.2,72.7,0.5,0.0,14.2,0.0,5.3
6059042111,9.12,11.68,10-15%,6069,Orange ,6.1,71.5,22.4,12.0,83.8,0.1,0.0,2.1,0.0,2.0
6059032048,9.11,11.66,10-15%,5512,Orange ,7.8,65.4,26.7,16.8,66.1,5.8,0.0,7.4,0.0,3.9
6065045125,9.11,11.65,10-15%,3289,Riverside ,5.9,44.2,49.9,14.9,82.4,1.4,0.0,0.6,0.0,0.7
6085512034,9.11,11.64,10-15%,3034,Santa Clara,14.2,74.0,11.8,28.0,43.7,0.3,0.0,20.2,0.0,7.8
6037574901,9.11,11.63,10-15%,3711,Los Angeles,10.5,76.9,12.6,18.2,66.7,0.7,0.4,9.4,0.0,4.6
6057000103,9.08,11.61,10-15%,7611,Nevada ,5.5,66.2,28.3,8.3,89.0,0.0,0.0,1.2,0.0,1.5
6089010601,9.07,11.60,10-15%,2454,Shasta ,11.1,65.0,23.9,6.1,86.5,0.9,0.2,3.4,0.1,2.9
6067008122,9.07,11.59,10-15%,3484,Sacramento ,9.0,70.6,20.4,6.9,78.5,2.4,0.3,5.5,0.0,6.5
6061020106,9.06,11.58,10-15%,1404,Placer ,13.7,74.8,11.5,24.3,75.7,0.0,0.0,0.0,0.0,0.0
6075016700,9.06,11.56,10-15%,5225,San Francisco,4.9,89.0,6.0,11.1,73.7,4.1,0.0,7.3,0.0,3.8
6111005203,9.06,11.55,10-15%,5700,Ventura ,9.3,68.9,21.8,21.7,64.2,1.0,0.0,4.8,1.2,7.2
6073008343,9.05,11.54,10-15%,5052,San Diego,8.4,83.8,7.9,23.7,40.9,0.9,0.0,30.8,0.0,3.6
6041119202,9.05,11.53,10-15%,3465,Marin ,9.9,71.2,18.9,5.8,81.2,3.0,0.0,5.2,0.0,4.8
6085508204,9.05,11.51,10-15%,4178,Santa Clara,17.3,70.2,12.5,7.0,35.1,0.4,0.8,54.0,0.0,2.6
6059063010,9.04,11.50,10-15%,6427,Orange ,8.5,76.8,14.7,6.6,84.1,1.0,0.0,5.2,0.0,3.1
6073017401,9.04,11.49,10-15%,5714,San Diego,4.7,77.9,17.4,6.9,87.7,0.0,0.0,1.5,0.0,3.9
6083001905,9.03,11.48,10-15%,2571,Santa Barbara,6.6,65.4,28.0,17.9,78.2,0.0,0.0,0.4,1.7,1.8
6097151309,9.02,11.46,10-15%,5147,Sonoma ,10.6,72.2,17.2,17.2,73.3,1.9,0.0,5.6,0.0,1.9
6001440305,9.02,11.45,10-15%,4286,Alameda ,11.0,68.2,20.9,13.8,17.9,6.7,0.5,54.6,3.2,3.3
6085504423,9.02,11.44,10-15%,2675,Santa Clara,9.2,74.9,16.0,21.6,19.0,7.1,0.0,48.1,0.9,3.3
6017030901,9.01,11.42,10-15%,3261,El Dorado,9.0,66.9,24.1,8.7,82.8,0.1,2.3,4.2,0.0,1.9
6059032033,9.01,11.41,10-15%,3832,Orange ,13.6,75.2,11.3,24.6,58.3,0.1,0.7,12.6,0.2,3.5
6081606400,9.00,11.40,10-15%,5036,San Mateo,10.4,66.4,23.2,9.4,60.8,1.2,0.0,23.3,0.0,5.4
6059021817,9.00,11.39,10-15%,4020,Orange ,14.8,70.7,14.4,34.5,53.6,0.0,0.0,6.9,0.5,4.5
6111005303,9.00,11.37,10-15%,9430,Ventura ,9.0,77.9,13.1,19.6,62.0,0.2,0.0,13.0,0.0,5.1
6037910808,9.00,11.36,10-15%,3385,Los Angeles,11.5,77.9,10.6,22.0,65.7,0.4,4.4,2.6,0.0,4.9
6083002915,8.99,11.35,10-15%,758,Santa Barbara,21.8,75.6,2.6,16.1,54.9,13.6,0.0,11.6,0.0,3.8
6059042330,8.99,11.34,10-15%,6602,Orange ,20.9,70.5,8.5,40.0,47.4,1.3,0.0,9.5,0.4,1.4
6037670202,8.98,11.32,10-15%,2562,Los Angeles,10.4,66.8,22.8,10.9,63.0,1.0,0.0,21.4,0.0,3.6
6061021040,8.98,11.31,10-15%,3369,Placer ,0.4,10.6,89.0,5.6,85.7,0.0,0.4,5.3,0.4,2.7
6079012502,8.97,11.30,10-15%,5387,San Luis Obispo,14.9,75.3,9.8,22.1,72.6,0.0,0.0,0.3,0.0,5.0
6075013200,8.97,11.29,10-15%,4274,San Francisco,10.6,70.8,18.6,7.5,72.5,3.1,0.0,14.1,0.0,2.8
6075030301,8.97,11.27,10-15%,5663,San Francisco,10.5,68.8,20.8,6.5,40.9,2.1,0.0,42.7,0.0,7.8
6037620522,8.96,11.26,10-15%,4968,Los Angeles,14.8,75.8,9.4,17.3,52.6,2.7,0.0,14.9,0.0,12.5
6085511100,8.96,11.25,10-15%,5584,Santa Clara,11.1,71.9,16.9,5.5,56.1,1.2,0.1,33.1,0.0,4.0
6059032032,8.95,11.24,10-15%,3004,Orange ,9.8,76.2,13.9,19.4,61.8,0.0,0.0,13.3,0.0,5.5
6081603100,8.95,11.22,10-15%,3482,San Mateo,12.8,73.8,13.4,20.2,59.5,2.7,0.0,9.8,0.0,7.8
6041121100,8.95,11.21,10-15%,5497,Marin ,11.3,72.2,16.5,12.4,73.8,2.0,0.0,5.9,0.0,5.9
6019005517,8.95,11.20,10-15%,7761,Fresno ,17.2,69.6,13.3,14.5,65.9,0.3,0.0,14.3,0.3,4.6
6075012800,8.95,11.19,10-15%,4436,San Francisco,12.3,77.0,10.7,12.1,80.3,0.0,0.0,5.6,0.0,1.9
6075032901,8.95,11.17,10-15%,5765,San Francisco,8.5,70.7,20.8,7.2,22.8,0.2,0.0,63.1,0.6,6.1
6085511302,8.94,11.16,10-15%,4097,Santa Clara,7.7,68.3,23.9,8.5,61.1,0.4,0.0,25.7,0.0,4.3
6073013419,8.94,11.15,10-15%,8700,San Diego,16.6,74.5,8.9,51.6,20.7,6.0,0.0,14.2,0.8,6.7
6009000501,8.94,11.13,10-15%,3096,Calaveras ,14.7,52.0,33.3,16.0,82.8,0.0,0.0,0.5,0.0,0.7
6111007610,8.94,11.12,10-15%,5437,Ventura ,7.4,80.6,12.0,20.0,65.6,2.9,0.0,7.0,0.0,4.4
6113010513,8.93,11.11,10-15%,2948,Yolo ,7.1,85.8,7.2,16.5,59.2,0.4,0.3,18.7,0.0,4.9
6059099311,8.92,11.10,10-15%,3213,Orange ,8.9,78.8,12.3,13.2,76.6,0.7,1.2,3.2,0.0,5.0
6111001900,8.92,11.08,10-15%,4325,Ventura ,17.5,64.1,18.4,24.4,68.2,1.6,0.0,2.4,0.0,3.4
6073020107,8.92,11.07,10-15%,3817,San Diego,14.4,74.5,11.1,39.8,45.5,1.4,0.0,8.7,0.1,4.6
6073017702,8.91,11.06,10-15%,3550,San Diego,11.5,76.1,12.4,12.8,84.6,0.0,0.0,1.7,0.0,1.0
6061023200,8.91,11.05,10-15%,5858,Placer ,21.2,71.0,7.8,17.0,64.1,3.3,0.0,12.3,0.3,2.9
6113010704,8.91,11.03,10-15%,2617,Yolo ,7.4,79.3,13.3,17.2,58.6,2.8,0.0,15.4,0.0,6.1
6059032030,8.91,11.02,10-15%,3888,Orange ,7.8,73.6,18.6,22.1,65.1,0.4,0.0,10.4,0.0,2.0
6013338201,8.91,11.01,10-15%,3858,Contra Costa,11.6,61.6,26.7,10.4,71.1,2.7,0.0,11.6,0.0,4.1
6085508404,8.90,11.00,10-15%,6997,Santa Clara,17.0,69.7,13.3,12.6,42.2,0.0,1.3,40.9,0.0,2.9
6065045103,8.89,10.98,10-15%,3403,Riverside ,4.3,57.6,38.1,19.4,70.2,5.4,0.8,3.6,0.0,0.6
6037800202,8.88,10.97,10-15%,5923,Los Angeles,12.9,71.2,15.9,9.0,79.8,0.4,0.0,7.9,0.0,2.9
6083001208,8.87,10.96,10-15%,4811,Santa Barbara,9.7,76.9,13.3,18.1,72.9,2.4,0.8,2.7,0.0,3.1
6007000402,8.87,10.95,10-15%,7837,Butte ,9.4,68.7,21.9,12.8,77.6,1.6,0.3,4.0,0.0,3.7
6073017019,8.85,10.93,10-15%,6402,San Diego,5.4,50.0,44.6,10.7,77.3,2.5,0.0,7.1,0.0,2.5
6067007904,8.84,10.92,10-15%,5443,Sacramento ,11.2,72.9,15.9,12.5,75.1,3.3,0.2,1.9,0.0,7.0
6085508304,8.84,10.91,10-15%,8459,Santa Clara,12.2,78.6,9.1,9.5,26.4,3.9,0.3,54.1,1.9,3.8
6059099231,8.84,10.90,10-15%,5357,Orange ,10.5,68.8,20.7,8.8,62.7,0.9,0.0,23.7,0.0,3.9
6013338102,8.84,10.88,10-15%,3499,Contra Costa,11.6,72.2,16.2,17.5,59.9,1.4,0.0,9.7,1.6,9.8
6039000106,8.83,10.87,10-15%,5781,Madera ,11.0,66.1,22.9,12.5,77.0,0.5,3.1,2.5,0.0,4.5
6037920018,8.83,10.86,10-15%,2095,Los Angeles,13.5,75.8,10.8,23.8,66.9,2.7,0.0,5.7,0.0,0.9
6097150602,8.82,10.84,10-15%,4357,Sonoma ,10.6,71.5,17.8,20.3,69.3,0.0,0.0,6.6,0.0,3.7
6097150607,8.82,10.83,10-15%,5275,Sonoma ,14.0,73.0,13.0,14.7,71.7,1.6,0.4,7.5,0.3,3.8
6059042109,8.82,10.82,10-15%,5215,Orange ,5.8,75.5,18.7,14.7,75.9,0.1,0.0,6.3,0.0,2.9
6037577504,8.81,10.81,10-15%,1369,Los Angeles,5.7,72.5,21.8,9.7,77.1,3.7,0.0,4.7,1.5,3.3
6007000103,8.81,10.79,10-15%,4801,Butte ,17.6,73.8,8.7,16.9,75.1,1.8,0.4,2.5,0.0,3.4
6085507402,8.81,10.78,10-15%,4068,Santa Clara,13.5,70.6,15.9,5.4,51.0,0.6,0.0,36.9,0.2,5.9
6059062638,8.80,10.77,10-15%,6702,Orange ,15.5,77.5,7.0,21.4,50.9,2.4,0.7,20.2,0.3,4.1
6087100900,8.80,10.76,10-15%,4453,Santa Cruz,6.5,76.2,17.4,18.0,78.3,0.0,0.0,2.8,0.0,0.9
6073019809,8.79,10.74,10-15%,3963,San Diego,5.7,63.7,30.6,8.8,77.2,1.8,0.0,9.4,0.0,2.8
6037460700,8.78,10.73,10-15%,4988,Los Angeles,10.7,70.7,18.6,8.1,59.5,2.5,0.0,25.6,0.0,4.4
6085506703,8.77,10.72,10-15%,3752,Santa Clara,13.7,73.7,12.6,11.3,54.8,6.5,0.0,24.9,0.0,2.5
6013323000,8.76,10.71,10-15%,4364,Contra Costa,16.9,68.0,15.2,15.0,70.0,0.9,0.0,9.9,1.2,3.0
6059075605,8.75,10.69,10-15%,6004,Orange ,11.4,72.1,16.5,12.8,58.5,1.7,0.3,17.0,0.0,9.7
6085503002,8.74,10.68,10-15%,3598,Santa Clara,13.2,69.8,17.0,15.4,63.5,5.2,0.0,13.3,0.0,2.8
6085509600,8.71,10.67,10-15%,3465,Santa Clara,9.5,83.5,7.0,8.3,60.0,1.4,0.0,26.1,0.0,4.1
6059042112,8.70,10.66,10-15%,6513,Orange ,11.5,73.3,15.2,9.8,74.4,1.3,1.1,10.5,0.0,2.8
6055201401,8.70,10.64,10-15%,3203,Napa ,7.4,62.8,29.8,7.9,84.6,2.7,0.0,0.3,0.0,4.5
6079010002,8.70,10.63,10-15%,4526,San Luis Obispo,11.3,73.4,15.3,16.9,72.1,5.5,0.4,1.3,0.0,3.8
6085507701,8.70,10.62,10-15%,3854,Santa Clara,11.3,71.4,17.3,4.6,23.6,0.8,0.0,68.4,0.0,2.6
6001450200,8.67,10.61,10-15%,6100,Alameda ,17.3,74.6,8.1,9.5,40.4,2.7,0.0,42.7,0.4,4.3
6013304004,8.67,10.59,10-15%,3935,Contra Costa,8.6,71.4,20.0,11.5,78.1,0.0,0.0,5.2,0.0,5.1
6079012302,8.65,10.58,10-15%,4940,San Luis Obispo,8.8,65.7,25.5,10.3,81.9,1.6,0.2,2.1,0.6,3.3
6085503003,8.65,10.57,10-15%,5553,Santa Clara,12.2,74.0,13.9,14.0,60.2,2.4,0.0,15.4,1.1,7.0
6059042205,8.65,10.55,10-15%,7087,Orange ,9.0,69.9,21.1,18.3,71.0,0.6,0.0,4.3,0.0,5.8
6083000400,8.64,10.54,10-15%,5348,Santa Barbara,5.9,72.2,21.9,14.9,77.6,0.0,0.0,4.5,0.0,3.0
6073001400,8.64,10.53,10-15%,3380,San Diego,9.7,82.5,7.8,14.9,70.9,0.6,0.0,4.6,0.7,8.3
6075031100,8.63,10.52,10-15%,6899,San Francisco,8.9,71.3,19.9,17.2,43.9,1.3,0.0,31.2,0.2,6.2
6097150303,8.63,10.50,10-15%,4403,Sonoma ,3.9,47.2,48.9,7.8,85.1,0.0,0.0,1.1,0.0,6.0
6059032049,8.62,10.49,10-15%,9392,Orange ,12.3,83.7,4.1,14.7,60.6,0.9,0.1,19.2,0.0,4.5
6085507904,8.62,10.48,10-15%,3188,Santa Clara,9.2,74.2,16.7,3.2,22.3,1.1,2.4,68.8,0.0,2.2
6097150204,8.61,10.47,10-15%,3671,Sonoma ,9.7,62.1,28.2,16.7,79.9,0.0,0.2,0.8,0.0,2.3
6041101100,8.61,10.45,10-15%,2648,Marin ,7.6,64.1,28.2,3.2,87.5,0.0,0.0,6.3,0.0,3.0
6087120900,8.60,10.44,10-15%,8653,Santa Cruz,11.7,73.3,15.0,13.7,74.1,0.4,0.0,8.2,0.0,3.7
6037271500,8.58,10.43,10-15%,3192,Los Angeles,9.6,67.7,22.7,14.0,62.2,5.3,0.0,13.7,1.2,3.6
6013338301,8.58,10.42,10-15%,3582,Contra Costa,14.2,63.7,22.1,11.4,68.2,0.3,0.0,13.0,0.0,7.1
6059075607,8.57,10.40,10-15%,6238,Orange ,9.2,78.5,12.2,16.1,44.3,1.2,0.5,33.3,0.0,4.6
6073017032,8.56,10.39,10-15%,15878,San Diego,17.5,72.9,9.6,10.3,48.6,1.3,0.0,34.5,0.0,5.4
6081603200,8.56,10.38,10-15%,3974,San Mateo,10.8,72.1,17.1,18.1,67.3,1.1,0.0,8.8,0.0,4.7
6085502909,8.56,10.37,10-15%,5390,Santa Clara,17.3,69.9,12.8,31.8,44.0,3.2,0.0,14.8,0.0,6.1
6017031404,8.54,10.35,10-15%,2391,El Dorado,8.9,61.2,29.9,6.3,87.4,1.0,0.9,1.5,0.0,3.0
6065940800,8.53,10.34,10-15%,2584,Riverside ,1.3,46.1,52.6,7.5,86.7,0.6,0.8,2.1,0.3,1.9
6067008204,8.53,10.33,10-15%,4732,Sacramento ,11.2,70.2,18.6,15.8,76.1,0.5,0.1,1.1,0.0,6.3
6081607100,8.52,10.32,10-15%,3160,San Mateo,15.1,69.3,15.5,4.8,61.0,0.8,0.0,25.5,0.0,7.8
6013390200,8.52,10.30,10-15%,1667,Contra Costa,10.7,60.6,28.7,8.5,71.5,1.1,0.0,15.3,0.0,3.5
6111000903,8.51,10.29,10-15%,5921,Ventura ,10.8,66.7,22.4,19.1,74.2,0.1,0.2,2.4,0.4,3.5
6085503322,8.51,10.28,10-15%,4428,Santa Clara,9.1,77.9,13.1,37.8,10.2,4.4,0.0,45.8,0.2,1.6
6037134421,8.51,10.26,10-15%,3957,Los Angeles,5.4,74.1,20.5,6.4,76.6,3.7,2.0,7.5,0.0,3.7
6083001906,8.50,10.25,10-15%,5826,Santa Barbara,7.9,71.2,20.9,12.4,73.0,0.6,6.9,2.7,0.0,4.4
6073017022,8.50,10.24,10-15%,5708,San Diego,12.1,72.7,15.2,10.6,67.9,2.5,0.0,14.3,0.0,4.6
6087120400,8.49,10.23,10-15%,5022,Santa Cruz,10.7,74.7,14.6,8.1,84.5,1.9,1.1,1.3,0.0,3.1
6037800102,8.49,10.21,10-15%,6577,Los Angeles,10.0,70.6,19.4,9.4,81.8,1.0,1.3,4.0,0.0,2.4
6111005305,8.49,10.20,10-15%,5736,Ventura ,7.1,71.3,21.6,10.8,68.3,3.5,1.4,12.2,0.0,3.8
6037300702,8.49,10.19,10-15%,5483,Los Angeles,9.5,69.5,21.0,6.5,81.8,0.0,0.0,8.4,0.0,3.2
6073020106,8.48,10.18,10-15%,3816,San Diego,6.8,80.9,12.3,49.0,39.3,0.1,0.9,6.4,0.0,4.4
6085509801,8.48,10.16,10-15%,5535,Santa Clara,12.9,74.4,12.7,10.5,53.7,1.0,0.0,29.5,0.0,5.3
6087121600,8.48,10.15,10-15%,6702,Santa Cruz,6.5,77.2,16.2,22.6,70.3,1.0,0.4,3.3,0.6,1.7
6073008306,8.47,10.14,10-15%,3205,San Diego,12.0,60.9,27.1,8.5,78.3,0.0,0.0,4.9,0.0,8.3
6059032056,8.46,10.13,10-15%,7847,Orange ,16.2,77.2,6.5,17.8,61.1,0.9,0.0,13.5,0.0,6.7
6073016610,8.45,10.11,10-15%,4185,San Diego,13.5,76.8,9.7,14.9,71.8,1.1,0.0,4.4,0.3,7.5
6097152400,8.44,10.10,10-15%,9433,Sonoma ,5.3,64.8,29.9,4.0,81.1,1.9,0.3,8.3,0.5,3.8
6073016608,8.44,10.09,10-15%,2539,San Diego,14.9,71.4,13.7,16.0,78.0,0.6,0.2,0.5,0.0,4.7
6073008512,8.43,10.08,10-15%,4725,San Diego,9.7,70.8,19.4,15.5,69.3,1.5,0.0,9.8,0.4,3.5
6085503312,8.42,10.06,10-15%,3974,Santa Clara,6.9,83.0,10.0,41.6,19.9,1.6,0.0,33.9,1.0,1.9
6037650502,8.41,10.05,10-15%,4330,Los Angeles,11.4,71.2,17.3,18.7,45.9,5.6,0.0,25.6,0.0,4.3
6073001900,8.40,10.04,10-15%,3131,San Diego,6.3,80.7,12.9,18.1,71.6,2.9,0.0,4.2,0.1,3.1
6097150202,8.40,10.03,10-15%,4707,Sonoma ,6.1,67.2,26.7,10.6,73.1,0.6,0.0,8.9,0.0,6.8
6073001000,8.39,10.01,10-15%,4677,San Diego,7.9,83.5,8.6,29.1,57.0,1.9,0.6,5.0,0.0,6.5
6059062644,8.35,10.00,10-15%,8856,Orange ,12.1,71.8,16.0,6.4,83.2,0.0,0.0,9.4,0.0,1.0
6069000801,8.34,9.99,5-10%,3131,San Benito,5.1,70.4,24.5,20.7,75.5,0.4,0.0,1.9,0.0,1.5
6037480500,8.33,9.97,5-10%,5053,Los Angeles,8.9,74.6,16.5,18.0,49.8,0.1,0.0,25.0,0.0,7.1
6001405000,8.31,9.96,5-10%,3269,Alameda ,13.5,65.2,21.3,8.9,62.3,10.7,0.2,11.3,0.0,6.7
6059001602,8.30,9.95,5-10%,4767,Orange ,9.9,69.8,20.3,12.5,53.2,0.4,0.4,31.4,0.0,2.1
6037621326,8.30,9.94,5-10%,2945,Los Angeles,6.6,75.1,18.4,13.6,75.0,1.5,0.0,5.6,0.0,4.3
6083002909,8.29,9.92,5-10%,5852,Santa Barbara,13.8,70.5,15.8,36.1,54.9,0.6,0.0,5.8,0.0,2.5
6037910804,8.28,9.91,5-10%,2926,Los Angeles,6.6,78.0,15.4,22.6,73.4,1.8,0.0,1.4,0.0,0.9
6065044916,8.28,9.90,5-10%,4921,Riverside ,14.1,65.7,20.2,49.0,41.3,5.1,0.0,3.1,0.4,1.1
6085503333,8.27,9.89,5-10%,4945,Santa Clara,15.3,73.6,11.1,22.4,22.2,5.1,0.0,46.1,0.2,4.0
6085510600,8.26,9.87,5-10%,6075,Santa Clara,10.9,69.5,19.6,8.9,51.3,0.0,0.0,34.7,0.0,5.1
6073008365,8.26,9.86,5-10%,3087,San Diego,12.3,75.9,11.8,6.1,51.0,0.6,0.4,38.3,0.0,3.7
6041125000,8.25,9.85,5-10%,4448,Marin ,10.5,69.3,20.3,8.0,71.9,1.2,0.0,13.7,0.4,4.7
6057000401,8.24,9.84,5-10%,5689,Nevada ,5.2,53.8,41.0,7.0,87.3,0.0,0.2,1.5,0.9,3.0
6081608100,8.24,9.82,5-10%,3958,San Mateo,15.9,67.5,16.6,4.1,40.2,4.7,0.5,45.8,0.6,4.0
6059062632,8.22,9.81,5-10%,3920,Orange ,7.0,65.3,27.7,8.3,85.6,0.2,0.0,3.0,0.0,2.9
6073013417,8.22,9.80,5-10%,2123,San Diego,12.1,64.9,23.0,40.8,23.3,10.3,0.3,21.3,0.0,4.0
6017030803,8.20,9.79,5-10%,7363,El Dorado,6.6,69.4,24.0,14.9,81.4,0.1,0.0,2.1,0.0,1.6
6067009326,8.20,9.77,5-10%,5155,Sacramento ,12.0,75.5,12.5,14.5,38.9,9.4,0.5,26.8,0.5,9.5
6059099415,8.19,9.76,5-10%,5611,Orange ,10.1,68.6,21.3,9.7,74.4,0.4,0.8,12.2,0.3,2.1
6065044929,8.18,9.75,5-10%,3624,Riverside ,2.9,51.0,46.1,18.8,75.6,1.7,0.0,3.8,0.0,0.0
6085503313,8.17,9.74,5-10%,4688,Santa Clara,9.4,75.2,15.4,20.5,13.4,1.5,0.0,58.4,3.8,2.5
6001450746,8.16,9.72,5-10%,3596,Alameda ,9.0,73.1,18.0,11.8,56.4,0.3,0.1,27.4,0.0,4.0
6081613900,8.14,9.71,5-10%,6917,San Mateo,11.9,74.7,13.4,10.3,61.0,3.8,2.6,16.4,0.4,5.4
6059062630,8.13,9.70,5-10%,1761,Orange ,6.8,68.4,24.8,13.5,57.1,2.4,0.0,22.8,0.0,4.3
6037670602,8.13,9.68,5-10%,6905,Los Angeles,5.4,64.2,30.4,8.1,59.9,2.0,0.0,20.6,0.0,9.4
6007001600,8.11,9.67,5-10%,4469,Butte ,5.7,67.5,26.8,11.2,80.9,1.0,0.0,1.9,0.0,5.0
6073008347,8.11,9.66,5-10%,7037,San Diego,13.8,70.6,15.6,13.8,30.7,2.8,0.2,43.6,0.4,8.4
